SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,CLIENT_AGE_YEARS,CNT_FAM_MEMBERS,CREDIT_INCOME_PERCENT,ANNUITY_INCOME_PERCENT,PAYMENT_YEARS,INCOME_PER_PERSON,DAYS_EMPLOYED_PERCENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_ACTIVE,CREDIT_CLOSED,NB_PREVIOUS_APP,NB_APPROVED,NB_REFUSED
117153,202500.0,675000.0,21906.0,37.4072553045859,3.0,3.3333333333333335,0.10817777777777778,30.813475760065735,67500.0,0.12317938959232964,0.331038884134211,0.4792559951778989,0.7295666907060153,1.0,3.0,1.0,1.0,0.0
362035,225000.0,201474.0,21825.0,35.37303216974675,2.0,0.89544,0.097,9.231340206185568,112500.0,0.2726006191950464,0.6241509801550611,0.7293765686698669,0.6986675550534175,3.0,3.0,5.0,2.0,1.0
115808,112500.0,675000.0,29731.5,43.55099247091034,1.0,6.0,0.26428,22.703193582563948,112500.0,0.17187401772804425,0.6719522846554541,0.5040691640158228,0.5549467685334323,3.0,4.0,1.0,1.0,0.0
388466,315000.0,1687266.0,64264.5,32.15605749486653,2.0,5.3564,0.2040142857142857,26.25502415797213,157500.0,0.3262664963814389,0.2520950616511511,0.4775480513298365,0.7738956942145427,1.0,1.0,0.0,0.0,0.0
165829,76500.0,526491.0,19039.5,57.440109514031484,2.0,6.882235294117647,0.24888235294117647,27.652564405577877,38250.0,0.11873294066944405,0.8005876837372843,0.5697338678962323,0.5884877883422673,2.0,1.0,2.0,2.0,0.0
383830,45000.0,113760.0,6349.5,61.111567419575636,8.0,2.528,0.1411,17.916371367824237,5625.0,0.11873294066944405,0.5059979305057544,0.2652563401861944,0.622922000268356,1.0,1.0,4.0,4.0,0.0
161057,157500.0,568858.5,30987.0,42.85557837097878,5.0,3.6118,0.19674285714285714,18.357972698228288,31500.0,0.1183798632849933,0.6919592705767478,0.6570547107929785,0.4992720153045617,0.0,8.0,11.0,4.0,5.0
296833,157500.0,225000.0,17905.5,33.97125256673511,1.0,1.4285714285714286,0.11368571428571428,12.565971349585324,157500.0,0.05544809800128949,0.5059979305057544,0.4874798434982768,0.5352762504724826,2.0,0.0,2.0,1.0,1.0
148183,283500.0,1174090.5,46561.5,54.93771389459275,2.0,4.141412698412698,0.16423809523809524,25.215907992654877,141750.0,0.5368783016047045,0.5059979305057544,0.6529731232240271,0.6754132910917112,3.0,7.0,3.0,2.0,0.0
430014,60750.0,231813.0,9949.5,62.46406570841889,1.0,3.815851851851852,0.16377777777777777,23.29895974672094,60750.0,0.11873294066944405,0.5059979305057544,0.1699529509371729,0.7789040389824382,1.0,4.0,4.0,3.0,1.0
454145,180000.0,735052.5,29281.5,54.861054072553046,2.0,4.083625,0.162675,25.102966036575996,90000.0,0.11873294066944405,0.7824044754164096,0.693241679732593,0.7281412993111438,2.0,3.0,4.0,4.0,0.0
420918,225000.0,1223010.0,48631.5,47.460643394934976,3.0,5.4356,0.21614,25.14851485148515,75000.0,0.18465532160369194,0.5059979305057544,0.623745510388968,0.5352762504724826,0.0,0.0,3.0,3.0,0.0
219889,126000.0,188460.0,9751.5,37.55783709787816,2.0,1.4957142857142858,0.07739285714285714,19.32625749884633,63000.0,0.12676775040093308,0.5059979305057544,0.0316750439908875,0.1519345490496476,5.0,0.0,6.0,5.0,0.0
110000,270000.0,364896.0,15457.5,55.09924709103354,1.0,1.3514666666666666,0.05725,23.60640465793304,270000.0,0.11873294066944405,0.5059979305057544,0.7415093401129259,0.2955826421513093,1.0,0.0,3.0,2.0,0.0
323910,157500.0,284400.0,16011.0,54.70773442847365,2.0,1.8057142857142856,0.10165714285714286,17.762788083192806,78750.0,0.04243819437493744,0.5059979305057544,0.4487986376564959,0.6894791426446275,3.0,3.0,5.0,3.0,0.0
333545,54000.0,450000.0,17095.5,61.582477754962355,1.0,8.333333333333334,0.3165833333333333,26.322716504343248,54000.0,0.11873294066944405,0.5059979305057544,0.0852892440261297,0.5352762504724826,0.0,0.0,3.0,2.0,0.0
251399,157500.0,2013840.0,53122.5,46.77891854893908,2.0,12.786285714285714,0.3372857142857143,37.90936044049132,78750.0,0.18084981856490695,0.8391708634075973,0.6829643578251778,0.5352762504724826,0.0,0.0,2.0,2.0,0.0
348040,94500.0,254700.0,14350.5,66.14373716632444,1.0,2.6952380952380954,0.15185714285714286,17.74851050486046,94500.0,0.11873294066944405,0.5059979305057544,0.7897306174497521,0.7281412993111438,0.0,2.0,4.0,3.0,0.0
410199,112500.0,553500.0,20641.5,50.46680355920602,2.0,4.92,0.18348,26.81491170699804,56250.0,0.05571529322410893,0.5059979305057544,0.5924906479254667,0.7597121819739279,1.0,3.0,0.0,0.0,0.0
433265,130342.5,135000.0,6750.0,29.065023956194388,2.0,1.0357327809425168,0.05178663904712584,20.0,65171.25,0.1447814619442351,0.3760596240220685,0.7509297174667615,0.5352762504724826,0.0,0.0,0.0,0.0,0.0
423363,247500.0,582804.0,31747.5,28.20807665982204,3.0,2.354763636363636,0.12827272727272726,18.35747696669029,82500.0,0.1631563622245948,0.3386004036589961,0.2774781759504684,0.5549467685334323,4.0,7.0,6.0,3.0,3.0
426218,202500.0,675000.0,19071.0,58.77344284736482,2.0,3.3333333333333335,0.09417777777777778,35.39405379896177,101250.0,0.011692365025387804,0.9277454225584408,0.7495283183787624,0.5352762504724826,0.0,0.0,1.0,1.0,0.0
446860,121500.0,701730.0,66757.5,61.18275154004107,1.0,5.775555555555556,0.5494444444444444,10.511627906976743,121500.0,0.11873294066944405,0.7223743042365891,0.5442930645167376,0.6144143775673561,0.0,2.0,3.0,3.0,0.0
136165,112500.0,229230.0,22459.5,43.64955509924709,4.0,2.0376,0.19964,10.206371468643558,28125.0,0.5730414602019696,0.5059979305057544,0.7318298497950056,0.5388627065779676,2.0,5.0,6.0,4.0,1.0
117790,225000.0,521280.0,22959.0,30.661190965092402,3.0,2.3168,0.10204,22.704821638573108,75000.0,0.33824448611483166,0.1789836270209311,0.7337438516785972,0.2896112383820055,3.0,0.0,3.0,3.0,0.0
400275,180000.0,512064.0,19431.0,38.07529089664613,3.0,2.8448,0.10795,26.352941176470587,60000.0,0.20083411231753792,0.5059979305057544,0.7565834176034573,0.4992720153045617,3.0,6.0,8.0,5.0,0.0
271444,135000.0,552555.0,19975.5,52.73921971252567,2.0,4.093,0.14796666666666666,27.661635503491777,67500.0,0.022841717281835643,0.5059979305057544,0.1205802717746965,0.5352762504724826,0.0,1.0,7.0,4.0,0.0
200441,180000.0,971676.0,39703.5,22.22861054072553,2.0,5.3982,0.220575,24.47330839850391,90000.0,0.0445867717699224,0.2645735450555492,0.2016928100088309,0.3893387918468769,2.0,2.0,0.0,0.0,0.0
227971,180000.0,521280.0,31500.0,52.276522929500345,2.0,2.896,0.175,16.548571428571428,90000.0,0.24541740861003455,0.5059979305057544,0.765529962744273,0.5352762504724826,0.0,0.0,12.0,6.0,6.0
369913,225000.0,835380.0,40320.0,43.351129363449694,3.0,3.7128,0.1792,20.71875,75000.0,0.14790956170266514,0.5059979305057544,0.556014653152388,0.22009464485041,3.0,5.0,8.0,3.0,4.0
385240,225000.0,1724220.0,50544.0,60.6735112936345,2.0,7.6632,0.22464,34.113247863247864,112500.0,0.07305627002391589,0.5059979305057544,0.7638261249604399,0.2458512138252296,2.0,1.0,1.0,1.0,0.0
119678,202500.0,497520.0,25402.5,31.904175222450377,4.0,2.456888888888889,0.12544444444444444,19.58547387068202,50625.0,0.08169570067793701,0.5059979305057544,0.7790404356094996,0.6313545365850379,2.0,5.0,13.0,2.0,2.0
207473,157500.0,450000.0,27193.5,47.49897330595483,3.0,2.857142857142857,0.17265714285714287,16.54807214959457,52500.0,0.145483889561358,0.5059979305057544,0.6396878776597978,0.6545292802242897,2.0,3.0,7.0,2.0,3.0
283176,135000.0,239850.0,25317.0,33.946611909650926,3.0,1.7766666666666666,0.18753333333333333,9.473871311766796,45000.0,0.2200177433664005,0.4985133661638575,0.6133027748062316,0.5046813193144684,1.0,2.0,8.0,7.0,0.0
139527,112500.0,254700.0,14220.0,45.541409993155376,3.0,2.264,0.1264,17.911392405063292,37500.0,0.01244439100637249,0.5084238670045002,0.0135223094691521,0.3280631605201915,2.0,3.0,10.0,5.0,3.0
247728,124200.0,254700.0,14620.5,58.899383983572896,1.0,2.050724637681159,0.11771739130434783,17.420744844567558,124200.0,0.11873294066944405,0.5059979305057544,0.7299287082971404,0.7981372313187245,0.0,2.0,2.0,1.0,1.0
266998,103500.0,585000.0,18999.0,30.888432580424368,3.0,5.6521739130434785,0.18356521739130435,30.791094268119373,34500.0,0.06488211310051409,0.528415506733778,0.5809052267158804,0.3016248916841194,2.0,4.0,5.0,4.0,0.0
195250,166500.0,117162.0,12559.5,24.23545516769336,1.0,0.7036756756756757,0.07543243243243243,9.328556073092082,166500.0,0.07794848621780388,0.5059979305057544,0.5613953483321269,0.5867400085415683,2.0,0.0,2.0,1.0,1.0
392039,135000.0,337500.0,16875.0,41.57152635181382,2.0,2.5,0.125,20.0,67500.0,0.3333113804004215,0.5059979305057544,0.6772650066183848,0.8347841592331774,0.0,0.0,8.0,3.0,0.0
382934,103500.0,760225.5,30280.5,53.17453798767967,2.0,7.345173913043478,0.29256521739130437,25.10610789121712,51750.0,0.14344557718051695,0.5059979305057544,0.6891108370159869,0.7281412993111438,0.0,1.0,7.0,6.0,0.0
409998,225000.0,521280.0,28408.5,31.42505133470226,1.0,2.3168,0.12626,18.3494376683035,225000.0,0.17912528315037463,0.5059979305057544,0.2413352937583348,0.3656165070113335,3.0,6.0,2.0,1.0,0.0
114652,270000.0,1391418.0,40815.0,41.12799452429842,3.0,5.1534,0.15116666666666667,34.09084895259096,90000.0,0.060977233391026495,0.5059979305057544,0.3917224881331175,0.5352762504724826,0.0,6.0,3.0,3.0,0.0
271833,157500.0,234000.0,12244.5,35.36755646817249,3.0,1.4857142857142858,0.07774285714285714,19.110621095185593,52500.0,0.03429323424678743,0.4212087405922997,0.4564864119908091,0.4722533429586386,0.0,1.0,6.0,2.0,2.0
176906,202500.0,695439.0,22563.0,50.40109514031485,2.0,3.434266666666667,0.11142222222222223,30.8220981252493,101250.0,0.37970557879298167,0.5059979305057544,0.3287513764283973,0.3774042489507649,1.0,4.0,3.0,2.0,0.0
433293,157500.0,1125000.0,29677.5,24.279260780287473,1.0,7.142857142857143,0.18842857142857142,37.90750568612585,157500.0,0.10802886783942264,0.2809806857794185,0.5157358775475551,0.5352762504724826,0.0,0.0,0.0,0.0,0.0
199831,85500.0,450000.0,21109.5,23.619438740588638,2.0,5.2631578947368425,0.24689473684210525,21.317416329140908,42750.0,0.17375681001506896,0.2404954789229977,0.2194077005725804,0.1852020815902493,2.0,2.0,4.0,2.0,1.0
400456,675000.0,961146.0,34051.5,27.64681724845996,1.0,1.42392,0.05044666666666667,28.22624553984406,675000.0,0.18429391958803723,0.5059979305057544,0.7128624698052545,0.6212263380626669,2.0,1.0,7.0,6.0,0.0
104768,135000.0,490495.5,27517.5,43.12662559890486,5.0,3.6333,0.20383333333333334,17.824856909239575,27000.0,0.11873294066944405,0.3593654575616053,0.2344452671517225,0.5226973172821112,2.0,0.0,2.0,2.0,0.0
298069,135000.0,700830.0,22738.5,55.5482546201232,1.0,5.191333333333334,0.16843333333333332,30.82129428062537,135000.0,0.10394795209226675,0.5059979305057544,0.4783610350663096,0.324891229465852,3.0,2.0,3.0,3.0,0.0
290604,225000.0,360000.0,24484.5,35.13210130047912,3.0,1.6,0.10882,14.703179562580408,75000.0,0.0529925187032419,0.5059979305057544,0.6877834760491266,0.1664055461839363,4.0,7.0,2.0,2.0,0.0
179016,216000.0,1067940.0,37966.5,24.06297056810404,2.0,4.944166666666667,0.17577083333333332,28.12848168780372,108000.0,0.2216406872226647,0.2579661084420973,0.3318616784260785,0.0489258667628439,7.0,4.0,12.0,5.0,7.0
301835,202500.0,1162170.0,33979.5,49.97125256673511,2.0,5.739111111111111,0.1678,34.20209243808767,101250.0,0.5822923515231208,0.5059979305057544,0.7780601890882922,0.5352762504724826,0.0,0.0,5.0,3.0,0.0
100563,135000.0,1175314.5,38974.5,41.68925393566051,2.0,8.706033333333334,0.2887,30.155986606627412,67500.0,0.10606160110330334,0.4397616448761902,0.4604768526623809,0.5298898341969072,1.0,4.0,3.0,2.0,0.0
280336,180000.0,1620000.0,44550.0,63.13210130047912,2.0,9.0,0.2475,36.36363636363637,90000.0,0.11873294066944405,0.5059979305057544,0.5373041332257166,0.6690566947824041,0.0,1.0,13.0,8.0,1.0
232127,62550.0,1223010.0,48631.5,38.299794661190965,6.0,19.552517985611512,0.7774820143884892,25.14851485148515,10425.0,0.009507470155121881,0.3736319268118463,0.6385278190986314,0.6413682574954046,1.0,1.0,1.0,1.0,0.0
418389,202500.0,270000.0,13500.0,39.252566735112936,3.0,1.3333333333333333,0.06666666666666667,20.0,67500.0,0.02755109158122341,0.5921076304628901,0.7379644927198573,0.3296550543128238,1.0,0.0,1.0,1.0,0.0
120279,180000.0,495351.0,30433.5,31.329226557152634,2.0,2.75195,0.169075,16.276504509832915,90000.0,0.20589006379445948,0.5059979305057544,0.5921210076399147,0.5352762504724826,0.0,0.0,7.0,5.0,1.0
204671,112500.0,95940.0,9616.5,35.58932238193019,1.0,0.8528,0.08548,9.976602714085166,112500.0,0.1522424801907839,0.5873726105605949,0.7334959944452097,0.6738300778602003,1.0,3.0,5.0,4.0,0.0
396213,103500.0,135000.0,6750.0,29.300479123887747,2.0,1.3043478260869565,0.06521739130434782,20.0,51750.0,0.27845262567744344,0.5059979305057544,0.6359649495739489,0.3539876078507373,1.0,0.0,2.0,2.0,0.0
419857,112500.0,370629.0,13972.5,52.78302532511978,2.0,3.29448,0.1242,26.5256038647343,56250.0,0.1415011152030707,0.5059979305057544,0.6375885012203718,0.5352762504724826,0.0,0.0,1.0,1.0,0.0
242929,180000.0,155938.5,12195.0,28.383299110198493,1.0,0.866325,0.06775,12.787084870848709,180000.0,0.17034822031445934,0.5059979305057544,0.0175223288638647,0.5352762504724826,1.0,1.0,1.0,1.0,0.0
241795,157500.0,405000.0,20704.5,57.57426420260096,1.0,2.5714285714285716,0.13145714285714286,19.56096500760704,157500.0,0.11873294066944405,0.5059979305057544,0.7587955622689437,0.6496203111237195,3.0,6.0,7.0,6.0,1.0
398396,180000.0,573628.5,29457.0,36.85420944558521,4.0,3.186825,0.16365,19.473418881759855,45000.0,0.4763390535621425,0.5865668359207227,0.3719263450224799,0.1446481462546413,7.0,1.0,2.0,2.0,0.0
304537,90000.0,225000.0,11250.0,57.18001368925393,2.0,2.5,0.125,20.0,45000.0,0.11873294066944405,0.5355768773775184,0.6166476313966283,0.2327247762679433,3.0,3.0,2.0,1.0,1.0
346987,225000.0,568057.5,24196.5,57.541409993155376,1.0,2.5247,0.10754,23.476845824809374,225000.0,0.11873294066944405,0.5059979305057544,0.6057197922744422,0.445396241560834,1.0,1.0,1.0,1.0,0.0
349849,180000.0,942300.0,30397.5,39.83846680355921,3.0,5.235,0.168875,30.99925980754996,60000.0,0.08171259707236617,0.4132885869566636,0.6671226582593858,0.4311917977993083,1.0,0.0,3.0,2.0,0.0
307806,180000.0,640080.0,29970.0,45.607118412046546,2.0,3.556,0.1665,21.35735735735736,90000.0,0.08320326569816304,0.5059979305057544,0.4785029098694871,0.5352762504724826,4.0,1.0,8.0,3.0,2.0
389921,135000.0,148500.0,9153.0,24.109514031485283,1.0,1.1,0.0678,16.224188790560472,135000.0,0.10254372019077901,0.5059979305057544,0.0819056590823048,0.1473459180275725,5.0,2.0,3.0,2.0,1.0
188114,270000.0,545040.0,26509.5,27.652292950034223,2.0,2.018666666666667,0.09818333333333333,20.560176540485486,135000.0,0.07316831683168316,0.5059979305057544,0.3403369587989321,0.2707073872651806,2.0,3.0,2.0,2.0,0.0
356498,252000.0,760225.5,51138.0,44.93360711841205,3.0,3.0167678571428573,0.20292857142857143,14.866156282998944,84000.0,0.049293200097489644,0.4993155478885427,0.7532902888884158,0.4258928980051529,0.0,2.0,13.0,7.0,0.0
188351,238500.0,528633.0,27157.5,36.74469541409993,3.0,2.2164905660377356,0.11386792452830188,19.465451532725766,79500.0,0.19886744653900604,0.2408444057869963,0.6516340198071048,0.4848514754962666,1.0,2.0,5.0,3.0,2.0
432811,225000.0,450000.0,30204.0,38.600958247775495,3.0,2.0,0.13424,14.898688915375446,75000.0,0.1959713454854954,0.5059979305057544,0.530289618867024,0.8425892767430772,1.0,4.0,1.0,1.0,0.0
320720,360000.0,894906.0,26163.0,50.93497604380561,1.0,2.48585,0.072675,34.20502235982112,360000.0,0.16415824553859384,0.5059979305057544,0.6044657020340799,0.5352762504724826,0.0,0.0,8.0,6.0,2.0
206759,360000.0,495000.0,24750.0,37.63997262149213,1.0,1.375,0.06875,20.0,360000.0,0.1276549316264184,0.5912277636214929,0.7001588169988415,0.1614630800057724,1.0,0.0,11.0,5.0,2.0
437645,216000.0,1379376.0,44626.5,35.676933607118414,4.0,6.386,0.20660416666666667,30.90934758495513,54000.0,0.30442790269357684,0.5485024909737033,0.3483594726328587,0.5316861425197883,2.0,0.0,4.0,2.0,0.0
285072,225000.0,397881.0,26032.5,41.582477754962355,3.0,1.76836,0.1157,15.28401037165082,75000.0,0.0710429286278641,0.4177624832317221,0.3671069239621743,0.6092756673894402,1.0,0.0,1.0,1.0,0.0
300277,135000.0,202500.0,10125.0,62.26967830253251,2.0,1.5,0.075,20.0,67500.0,0.11873294066944405,0.5059979305057544,0.4881190893539236,0.6610235391308081,1.0,8.0,12.0,10.0,1.0
171637,72000.0,251091.0,24588.0,64.67351129363449,2.0,3.487375,0.3415,10.211932650073207,36000.0,0.11873294066944405,0.5059979305057544,0.5091469792548176,0.7981372313187245,0.0,5.0,6.0,5.0,0.0
149719,247500.0,745429.5,38191.5,49.927446954141,1.0,3.0118363636363634,0.1543090909090909,19.518204312477906,247500.0,0.11873294066944405,0.7347440243494694,0.6067220637601569,0.3859146722745145,5.0,8.0,14.0,8.0,2.0
327572,135000.0,311580.0,22671.0,47.76728268309377,2.0,2.308,0.16793333333333332,13.743549027391822,67500.0,0.5597523929615407,0.5059979305057544,0.5623696990277167,0.524496446363472,0.0,1.0,8.0,3.0,2.0
453130,54000.0,454500.0,14661.0,62.15468856947297,2.0,8.416666666666666,0.2715,31.00061387354205,27000.0,0.11873294066944405,0.5059979305057544,0.6173245896557525,0.7623356180684377,1.0,6.0,11.0,2.0,2.0
289654,180000.0,840996.0,29925.0,44.83504449007529,2.0,4.6722,0.16625,28.10345864661654,90000.0,0.13251099169516364,0.7345044890429512,0.6405493008893001,0.6848276586890367,2.0,9.0,12.0,4.0,2.0
251458,81000.0,270000.0,21024.0,63.728952772073924,2.0,3.3333333333333335,0.25955555555555554,12.842465753424657,40500.0,0.025733556729819133,0.6134884087274008,0.5365157532517386,0.11911906455945,7.0,6.0,1.0,1.0,0.0
434859,112500.0,495216.0,33628.5,43.72073921971253,2.0,4.40192,0.29892,14.72608055667068,56250.0,0.11873294066944405,0.5059979305057544,0.5841332338092928,0.5352762504724826,0.0,0.0,2.0,2.0,0.0
307683,292500.0,402426.0,29412.0,41.607118412046546,1.0,1.3758153846153847,0.10055384615384616,13.682374541003671,292500.0,0.18312824899651248,0.5059979305057544,0.562778675708718,0.5352762504724826,0.0,2.0,2.0,2.0,0.0
316580,67500.0,117162.0,12559.5,41.210130047912386,12.0,1.7357333333333334,0.18606666666666666,9.328556073092082,5625.0,0.0948046771193197,0.5059979305057544,0.5893771626985295,0.5352762504724826,0.0,0.0,7.0,6.0,0.0
201287,360000.0,776695.5,43497.0,61.43189596167009,2.0,2.1574875,0.120825,17.856300434512725,180000.0,0.11873294066944405,0.5059979305057544,0.4403105723809472,0.6706517530862718,2.0,4.0,7.0,7.0,0.0
170631,157500.0,385164.0,23404.5,34.704996577686515,4.0,2.4454857142857143,0.1486,16.456835223995384,39375.0,0.009861154938466394,0.5059979305057544,0.4250672596972322,0.3139166772114369,1.0,2.0,8.0,3.0,3.0
335551,135000.0,634482.0,20596.5,50.351813826146476,2.0,4.699866666666667,0.15256666666666666,30.805331002840287,67500.0,0.5219944538089283,0.5059979305057544,0.6476223399106761,0.7309873696832169,2.0,6.0,10.0,9.0,1.0
128076,90000.0,808650.0,23305.5,58.90759753593429,1.0,8.985,0.25895,34.697818111604555,90000.0,0.11873294066944405,0.5059979305057544,0.3909151546579497,0.5352762504724826,0.0,0.0,6.0,4.0,2.0
297820,157500.0,755190.0,36459.0,52.61875427789185,2.0,4.7948571428571425,0.2314857142857143,20.713404097753642,78750.0,0.11873294066944405,0.4775633279814641,0.7585353163574082,0.4956658291397297,3.0,1.0,3.0,1.0,0.0
306533,225000.0,270000.0,13500.0,39.290896646132786,2.0,1.2,0.06,20.0,112500.0,0.03358650965089541,0.6447542757410921,0.6994191773284998,0.4848514754962666,4.0,1.0,1.0,1.0,0.0
311466,45000.0,180000.0,9000.0,39.53456536618754,3.0,4.0,0.2,20.0,15000.0,0.25720221606648197,0.5059979305057544,0.559267368135767,0.5388627065779676,2.0,5.0,7.0,6.0,0.0
410891,450000.0,1350000.0,67500.0,42.65023956194388,2.0,3.0,0.15,20.0,225000.0,0.24618051097701887,0.5059979305057544,0.7575486537255962,0.5352762504724826,0.0,0.0,0.0,0.0,0.0
104346,139500.0,679500.0,26572.5,61.07049965776865,2.0,4.870967741935484,0.19048387096774194,25.571549534292974,69750.0,0.1434143279835022,0.5059979305057544,0.7104213372366148,0.4740512892789932,2.0,0.0,10.0,6.0,1.0
379299,495000.0,592560.0,35937.0,29.44284736481862,2.0,1.197090909090909,0.0726,16.48885549711996,247500.0,0.2734796354844709,0.3261420946727035,0.5721069732570889,0.2851799046358216,2.0,1.0,6.0,5.0,1.0
417224,202500.0,112500.0,5742.0,38.73511293634497,4.0,0.5555555555555556,0.028355555555555554,19.592476489028215,50625.0,0.4704551880124399,0.5059979305057544,0.7150730075527092,0.6296742509538716,1.0,2.0,5.0,4.0,1.0
259707,90000.0,152820.0,18135.0,26.822724161533195,2.0,1.698,0.2015,8.426799007444169,45000.0,0.15790548126977647,0.5059979305057544,0.3102602865378536,0.6430255641096323,2.0,0.0,14.0,6.0,3.0
116495,45000.0,58500.0,4288.5,65.83983572895278,1.0,1.3,0.0953,13.641133263378803,45000.0,0.11873294066944405,0.5059979305057544,0.3475854813703774,0.6479768603302221,3.0,0.0,2.0,2.0,0.0
126788,135000.0,343800.0,16155.0,40.3668720054757,3.0,2.546666666666667,0.11966666666666667,21.28133704735376,45000.0,0.015599565925122084,0.1775953828867263,0.6810768909191237,0.8016009030071296,0.0,2.0,4.0,4.0,0.0
334035,135000.0,135000.0,6750.0,28.06570841889117,1.0,1.0,0.05,20.0,135000.0,0.04633694273729392,0.5059979305057544,0.6387549147169048,0.6971469077844458,7.0,2.0,1.0,1.0,0.0
